id,gid,x,y,v_x,v_y,radius,time
0,0,3.373574,-1.554501,1.225572,0.192246,0.750000,10.400000
1,0,4.362681,1.033859,1.447064,-0.256254,0.750000,10.400000
2,1,-11.675840,-0.294723,-1.357903,0.139391,0.750000,10.400000
0,0,3.496137,-1.541421,1.225628,0.130800,0.750000,10.500000
1,0,4.484647,1.023720,1.219660,-0.101393,0.750000,10.500000
2,1,-11.811576,-0.285705,-1.357358,0.090182,0.750000,10.500000
0,0,3.624805,-1.526345,1.286688,0.150759,0.750000,10.600000
1,0,4.614025,1.022818,1.293775,-0.009018,0.750000,10.600000
2,1,-11.961150,-0.287251,-1.495739,-0.015461,0.750000,10.600000
0,0,3.764318,-1.524384,1.395123,0.019610,0.750000,10.700000
1,0,4.747775,1.015344,1.337500,-0.074743,0.750000,10.700000
2,1,-12.107438,-0.293013,-1.462877,-0.057622,0.750000,10.700000
0,0,3.899113,-1.510425,1.347948,0.139595,0.750000,10.800000
1,0,4.858987,1.007770,1.112121,-0.075733,0.750000,10.800000
2,1,-12.260909,-0.301576,-1.534719,-0.085632,0.750000,10.800000
0,0,4.022154,-1.502233,1.230414,0.081921,0.750000,10.900000
1,0,4.977440,0.995379,1.184525,-0.123912,0.750000,10.900000
2,1,-12.386606,-0.317326,-1.256968,-0.157492,0.750000,10.900000
0,0,4.158606,-1.513046,1.364520,-0.108130,0.750000,11.000000
1,0,5.106283,0.965593,1.288431,-0.297861,0.750000,11.000000
2,1,-12.512097,-0.326690,-1.254909,-0.093646,0.750000,11.000000
0,0,4.299735,-1.520444,1.411285,-0.073981,0.750000,11.100000
1,0,5.233642,0.939058,1.273591,-0.265349,0.750000,11.100000
2,1,-12.638598,-0.316765,-1.265012,0.099251,0.750000,11.100000
0,0,4.424663,-1.525889,1.249282,-0.054451,0.750000,11.200000
1,0,5.377943,0.928967,1.443016,-0.100913,0.750000,11.200000
2,1,-12.765886,-0.322111,-1.272879,-0.053461,0.750000,11.200000
0,0,4.557367,-1.530932,1.327040,-0.050429,0.750000,11.300000
1,0,5.518132,0.919369,1.401885,-0.095980,0.750000,11.300000
2,1,-12.897368,-0.328886,-1.314817,-0.067749,0.750000,11.300000
0,0,4.683817,-1.522923,1.264505,0.080090,0.750000,11.400000
1,0,5.647252,0.931156,1.291204,0.117871,0.750000,11.400000
2,1,-13.014734,-0.343898,-1.173660,-0.150114,0.750000,11.400000
0,0,4.810225,-1.517339,1.264074,0.055833,0.750000,11.500000
1,0,5.794987,0.942052,1.477344,0.108962,0.750000,11.500000
2,1,-13.137235,-0.321910,-1.225012,0.219874,0.750000,11.500000
0,0,4.927633,-1.501159,1.174079,0.161806,0.750000,11.600000
1,0,5.921426,0.943872,1.264398,0.018204,0.750000,11.600000
2,1,-13.279867,-0.299413,-1.426323,0.224970,0.750000,11.600000
0,0,5.043852,-1.475067,1.162195,0.260920,0.750000,11.700000
1,0,6.054571,0.962054,1.331447,0.181813,0.750000,11.700000
2,1,-13.432839,-0.287015,-1.529720,0.123986,0.750000,11.700000
0,0,5.162983,-1.471995,1.191311,0.030714,0.750000,11.800000
1,0,6.190571,0.966980,1.359994,0.049259,0.750000,11.800000
2,1,-13.561849,-0.279555,-1.290098,0.074594,0.750000,11.800000
0,0,5.260014,-1.464244,0.970312,0.077515,0.750000,11.900000
1,0,6.305061,0.978530,1.144906,0.115508,0.750000,11.900000
2,1,-13.698888,-0.273262,-1.370390,0.062928,0.750000,11.900000
0,0,5.377505,-1.444308,1.174907,0.199358,0.750000,12.000000
1,0,6.417344,1.001665,1.122824,0.231342,0.750000,12.000000
2,1,-13.832656,-0.253687,-1.337676,0.195749,0.750000,12.000000
0,0,5.484669,-1.432491,1.071642,0.118168,0.750000,12.100000
1,0,6.526084,1.012672,1.087407,0.110070,0.750000,12.100000
2,1,-13.964991,-0.243481,-1.323347,0.102067,0.750000,12.100000
0,0,5.598817,-1.424256,1.141479,0.082349,0.750000,12.200000
1,0,6.644452,1.025807,1.183681,0.131354,0.750000,12.200000
2,1,-14.095125,-0.231982,-1.301345,0.114989,0.750000,12.200000
0,0,5.734250,-1.402505,1.354330,0.217510,0.750000,12.300000
1,0,6.767504,1.010834,1.230513,-0.149732,0.750000,12.300000
2,1,-14.211826,-0.224293,-1.167009,0.076887,0.750000,12.300000
0,0,5.871862,-1.397935,1.376114,0.045705,0.750000,12.400000
1,0,6.895951,1.006159,1.284475,-0.046754,0.750000,12.400000
2,1,-14.326247,-0.205877,-1.144209,0.184161,0.750000,12.400000
0,0,6.014443,-1.388408,1.425816,0.095268,0.750000,12.500000
1,0,7.036340,0.992387,1.403884,-0.137711,0.750000,12.500000
2,1,-14.447876,-0.184936,-1.216287,0.209410,0.750000,12.500000
0,0,6.142776,-1.379872,1.283327,0.085361,0.750000,12.600000
1,0,7.157536,0.996022,1.211961,0.036341,0.750000,12.600000
2,1,-14.581082,-0.168096,-1.332064,0.168399,0.750000,12.600000
0,0,6.242579,-1.383141,0.998028,-0.032690,0.750000,12.700000
1,0,7.272995,0.999780,1.154590,0.037582,0.750000,12.700000
2,1,-14.697380,-0.139066,-1.162983,0.290302,0.750000,12.700000
