id,gid,x,y,v_x,v_y,radius,time
4,4,-4.065343,0.052182,0.841152,0.087164,0.500000,4.000000
5,5,-2.675231,-2.673118,0.596776,0.683461,0.500000,4.000000
6,6,0.066407,-3.420112,-0.115922,1.070246,0.500000,4.000000
7,7,2.671967,-3.016906,-0.704673,0.463207,0.500000,4.000000
0,0,3.920403,-0.122301,-0.898710,-0.128736,0.500000,4.100000
1,1,2.830009,2.944143,-0.462825,-0.601146,0.500000,4.100000
2,2,0.140590,3.445738,0.167344,-1.001699,0.500000,4.100000
3,3,-2.568605,2.762727,0.711855,-0.520995,0.500000,4.100000
4,4,-3.986368,0.064268,0.789751,0.120856,0.500000,4.100000
5,5,-2.622214,-2.610270,0.530162,0.628479,0.500000,4.100000
6,6,0.067548,-3.315762,0.011407,1.043501,0.500000,4.100000
7,7,2.596541,-2.964945,-0.754259,0.519610,0.500000,4.100000
0,0,3.830951,-0.136608,-0.894519,-0.143063,0.500000,4.200000
1,1,2.784869,2.879345,-0.451398,-0.647978,0.500000,4.200000
2,2,0.154453,3.349944,0.138631,-0.957944,0.500000,4.200000
3,3,-2.496603,2.708620,0.720019,-0.541071,0.500000,4.200000
4,4,-3.904289,0.077100,0.820788,0.128325,0.500000,4.200000
5,5,-2.566498,-2.541539,0.557162,0.687308,0.500000,4.200000
6,6,0.065311,-3.215430,-0.022371,1.003321,0.500000,4.200000
7,7,2.519090,-2.911773,-0.774505,0.531723,0.500000,4.200000
0,0,3.739536,-0.151071,-0.914154,-0.144633,0.500000,4.300000
1,1,2.742269,2.813297,-0.425995,-0.660475,0.500000,4.300000
2,2,0.160442,3.254115,0.059893,-0.958290,0.500000,4.300000
3,3,-2.422666,2.655423,0.739372,-0.531976,0.500000,4.300000
4,4,-3.822037,0.093087,0.822526,0.159873,0.500000,4.300000
5,5,-2.511168,-2.473172,0.553302,0.683672,0.500000,4.300000
6,6,0.071737,-3.117968,0.064256,0.974617,0.500000,4.300000
7,7,2.438448,-2.857913,-0.806420,0.538593,0.500000,4.300000
0,0,3.655798,-0.166431,-0.837376,-0.153602,0.500000,4.400000
1,1,2.701820,2.746002,-0.404493,-0.672948,0.500000,4.400000
2,2,0.173767,3.157053,0.133249,-0.970617,0.500000,4.400000
3,3,-2.356675,2.607231,0.659907,-0.481913,0.500000,4.400000
4,4,-3.738223,0.111040,0.838140,0.179524,0.500000,4.400000
5,5,-2.459973,-2.404393,0.511947,0.687787,0.500000,4.400000
6,6,0.056409,-3.015270,-0.153274,1.026983,0.500000,4.400000
7,7,2.372798,-2.813223,-0.656504,0.446901,0.500000,4.400000
0,0,3.569905,-0.179852,-0.858929,-0.134209,0.500000,4.500000
1,1,2.660221,2.677318,-0.415990,-0.686845,0.500000,4.500000
2,2,0.184501,3.058325,0.107341,-0.987277,0.500000,4.500000
3,3,-2.278651,2.563979,0.780240,-0.432524,0.500000,4.500000
4,4,-3.660503,0.131549,0.777197,0.205089,0.500000,4.500000
5,5,-2.412073,-2.341354,0.478999,0.630398,0.500000,4.500000
6,6,0.053810,-2.915397,-0.025993,0.998730,0.500000,4.500000
7,7,2.297574,-2.766282,-0.752236,0.469409,0.500000,4.500000
0,0,3.483166,-0.194197,-0.867397,-0.143449,0.500000,4.600000
1,1,2.617528,2.606227,-0.426927,-0.710912,0.500000,4.600000
2,2,0.187780,2.962986,0.032788,-0.953396,0.500000,4.600000
3,3,-2.198829,2.519154,0.798219,-0.448248,0.500000,4.600000
4,4,-3.579852,0.153274,0.806515,0.217249,0.500000,4.600000
5,5,-2.356750,-2.279166,0.553230,0.621879,0.500000,4.600000
6,6,0.053220,-2.820338,-0.005901,0.950584,0.500000,4.600000
7,7,2.217464,-2.713335,-0.801097,0.529471,0.500000,4.600000
0,0,3.394984,-0.213154,-0.881814,-0.189567,0.500000,4.700000
1,1,2.573848,2.531565,-0.436805,-0.746613,0.500000,4.700000
2,2,0.200271,2.865748,0.124905,-0.972376,0.500000,4.700000
3,3,-2.128732,2.482152,0.700976,-0.370025,0.500000,4.700000
4,4,-3.496945,0.176159,0.829069,0.228858,0.500000,4.700000
5,5,-2.315013,-2.211227,0.417374,0.679384,0.500000,4.700000
6,6,0.046959,-2.719590,-0.062607,1.007482,0.500000,4.700000
7,7,2.157160,-2.670701,-0.603048,0.426339,0.500000,4.700000
0,0,3.306242,-0.227242,-0.887425,-0.140884,0.500000,4.800000
1,1,2.532248,2.457771,-0.415993,-0.737950,0.500000,4.800000
2,2,0.205487,2.778678,0.052159,-0.870703,0.500000,4.800000
3,3,-2.048491,2.441370,0.802403,-0.407815,0.500000,4.800000
4,4,-3.416781,0.202098,0.801636,0.259388,0.500000,4.800000
5,5,-2.267988,-2.147190,0.470247,0.640378,0.500000,4.800000
6,6,0.044843,-2.626472,-0.021158,0.931183,0.500000,4.800000
7,7,2.085628,-2.631711,-0.715317,0.389906,0.500000,4.800000
0,0,3.216025,-0.240446,-0.902167,-0.132035,0.500000,4.900000
1,1,2.490097,2.382827,-0.421512,-0.749430,0.500000,4.900000
