id,gid,x,y,v_x,v_y,radius,time
2,1,-5.499434,-2.964984,-1.368470,0.320851,0.750000,7.600000
0,0,-1.897674,-4.592021,1.181852,0.460876,0.750000,7.700000
1,0,0.777172,1.483741,1.240154,-0.107649,0.750000,7.700000
2,1,-5.637064,-2.936227,-1.376308,0.287571,0.750000,7.700000
0,0,-1.768342,-4.545478,1.293322,0.465429,0.750000,7.800000
1,0,0.898837,1.460732,1.216652,-0.230088,0.750000,7.800000
2,1,-5.746255,-2.892896,-1.091906,0.433304,0.750000,7.800000
0,0,-1.645068,-4.491334,1.232738,0.541442,0.750000,7.900000
1,0,1.049352,1.447656,1.505149,-0.130761,0.750000,7.900000
2,1,-5.864493,-2.854239,-1.182383,0.386573,0.750000,7.900000
0,0,-1.531104,-4.449355,1.139642,0.419783,0.750000,8.000000
1,0,1.212288,1.426626,1.629357,-0.210300,0.750000,8.000000
2,1,-5.970019,-2.794397,-1.055260,0.598418,0.750000,8.000000
0,0,-1.417210,-4.403110,1.138937,0.462456,0.750000,8.100000
1,0,1.352808,1.424672,1.405205,-0.019537,0.750000,8.100000
2,1,-6.091945,-2.750859,-1.219256,0.435385,0.750000,8.100000
0,0,-1.307253,-4.346167,1.099575,0.569426,0.750000,8.200000
1,0,1.491713,1.416195,1.389050,-0.084772,0.750000,8.200000
2,1,-6.212876,-2.701166,-1.209307,0.496931,0.750000,8.200000
0,0,-1.192908,-4.281737,1.143450,0.644300,0.750000,8.300000
1,0,1.621410,1.418170,1.296970,0.019756,0.750000,8.300000
2,1,-6.333530,-2.644662,-1.206544,0.565039,0.750000,8.300000
0,0,-1.072246,-4.233358,1.206612,0.483795,0.750000,8.400000
1,0,1.728584,1.421177,1.071740,0.030062,0.750000,8.400000
2,1,-6.439935,-2.593715,-1.064046,0.509466,0.750000,8.400000
0,0,-0.941453,-4.180402,1.307940,0.529559,0.750000,8.500000
1,0,1.837511,1.412157,1.089265,-0.090197,0.750000,8.500000
2,1,-6.557140,-2.554273,-1.172057,0.394418,0.750000,8.500000
0,0,-0.804033,-4.142033,1.374194,0.383691,0.750000,8.600000
1,0,1.963400,1.409822,1.258891,-0.023345,0.750000,8.600000
2,1,-6.677751,-2.508123,-1.206108,0.461500,0.750000,8.600000
0,0,-0.670788,-4.102584,1.332448,0.394483,0.750000,8.700000
1,0,2.085668,1.396802,1.222678,-0.130209,0.750000,8.700000
2,1,-6.801293,-2.456524,-1.235415,0.515990,0.750000,8.700000
0,0,-0.530900,-4.047887,1.398880,0.546976,0.750000,8.800000
1,0,2.213158,1.405800,1.274899,0.089984,0.750000,8.800000
2,1,-6.925530,-2.407117,-1.242375,0.494069,0.750000,8.800000
0,0,-0.416784,-3.992651,1.141169,0.552360,0.750000,8.900000
1,0,2.342080,1.398967,1.289225,-0.068331,0.750000,8.900000
2,1,-7.061663,-2.374088,-1.361331,0.330298,0.750000,8.900000
0,0,-0.296594,-3.942035,1.201896,0.506161,0.750000,9.000000
1,0,2.464879,1.381248,1.227986,-0.177187,0.750000,9.000000
2,1,-7.184992,-2.347097,-1.233289,0.269909,0.750000,9.000000
0,0,-0.171467,-3.898141,1.251266,0.438938,0.750000,9.100000
1,0,2.572939,1.375571,1.080602,-0.056774,0.750000,9.100000
2,1,-7.309959,-2.316410,-1.249675,0.306867,0.750000,9.100000
0,0,-0.048821,-3.872325,1.226465,0.258158,0.750000,9.200000
